timestamp,open,high,low,close,volume
20240404 231800,5202,5202.75,5201.75,5202.75,91
20240404 231900,5202.5,5202.5,5200.25,5200.5,244
20240404 232000,5200.5,5201.75,5200.25,5201.5,85
20240404 232100,5201.5,5202,5201,5201,83
20240404 232200,5201,5201.5,5200.75,5201.5,67
20240404 232300,5201.75,5202,5201.75,5201.75,96
20240404 232400,5201.75,5202.25,5201.75,5202,58
20240404 232500,5202,5202.25,5201.75,5202,65
20240404 232600,5202.25,5203,5202.25,5202.75,102
20240404 232700,5203,5203.25,5201.75,5202.5,186
20240404 232800,5202.25,5202.25,5201,5201.75,173
20240404 232900,5201.75,5201.75,5200.75,5201.25,251
20240404 233000,5201.5,5203,5201.25,5202.75,83
20240404 233100,5203,5204.25,5202.5,5203.75,310
20240404 233200,5203.75,5204,5203.5,5204,81
20240404 233300,5204.25,5205,5204.25,5205,170
20240404 233400,5204.75,5205.25,5204.5,5204.75,241
20240404 233500,5204.75,5204.75,5203.75,5203.75,188
20240404 233600,5204,5204.25,5203.75,5204,82
20240404 233700,5204,5204.25,5203.25,5203.5,115
20240404 233800,5203.5,5204.5,5203.5,5204,191
20240404 233900,5204,5204.25,5203.5,5203.5,126
20240404 234000,5203.25,5204,5203.25,5204,117
20240404 234100,5203.75,5203.75,5203.25,5203.25,100
20240404 234200,5203,5203,5202.25,5202.25,122
20240404 234300,5202,5202,5201.5,5201.75,162
20240404 234400,5201.75,5201.75,5201,5201,313
20240404 234500,5201.25,5201.75,5201,5201.75,130
20240404 234600,5201.75,5202.25,5201.25,5202,151
20240404 234700,5202,5202,5201.5,5202,124
20240404 234800,5201.75,5202.5,5201.75,5202,199
20240404 234900,5202,5202.5,5201.5,5201.75,161
20240404 235000,5201.5,5202,5201.5,5202,49
20240404 235100,5202,5202.5,5202,5202.25,87
20240404 235200,5202.25,5202.75,5202,5202,87
20240404 235300,5202,5202.25,5201.5,5201.5,117
20240404 235400,5201.25,5202,5201.25,5202,104
20240404 235500,5202,5202.5,5201.25,5201.25,125
20240404 235600,5201.5,5201.5,5200.5,5200.5,151
20240404 235700,5200.75,5201.5,5200.5,5200.75,94
20240404 235800,5200.75,5201,5200.25,5200.5,116
20240404 235900,5200.5,5201.25,5200.5,5200.75,116
20240405 000000,5200.75,5201,5200.5,5200.75,67
20240405 000100,5200.75,5201,5199.25,5200.25,406
20240405 000200,5200.5,5200.5,5199.75,5200.25,121
20240405 000300,5200.5,5201,5200.25,5200.25,172
20240405 000400,5200.25,5200.75,5200.25,5200.5,168
20240405 000500,5200.5,5202,5200.5,5201.5,170
20240405 000600,5201.5,5201.5,5200.25,5200.25,174
20240405 000700,5200.5,5200.5,5199.25,5199.75,229
20240405 000800,5199.75,5200.25,5199.25,5200.25,136
20240405 000900,5200.5,5201.5,5200.5,5201.5,116
20240405 001000,5201.5,5202.75,5201.25,5202.75,267
20240405 001100,5202.75,5204.5,5202.5,5203.75,722
20240405 001200,5204,5205,5203.5,5203.5,388
20240405 001300,5203.5,5203.75,5203.25,5203.5,72
20240405 001400,5203.5,5204.25,5203.5,5204.25,167
20240405 001500,5204,5204.5,5203.75,5204.25,279
20240405 001600,5204.25,5204.5,5202.25,5202.75,299
20240405 001700,5202.75,5203.75,5202,5203.5,246
20240405 001800,5203.25,5203.75,5203.25,5203.25,85
20240405 001900,5203.25,5203.25,5201.75,5202.25,150
20240405 002000,5202.25,5202.75,5202,5202.25,113
20240405 002100,5202.25,5202.25,5201,5201,175
20240405 002200,5200.75,5201.25,5200.75,5200.75,55
20240405 002300,5200.75,5201.75,5200.75,5201.5,147
20240405 002400,5201.25,5201.25,5200.5,5201,109
20240405 002500,5201,5201.25,5200.75,5200.75,90
20240405 002600,5200.75,5201.5,5200.75,5201.5,88
20240405 002700,5201.5,5202.25,5201.5,5202,80
20240405 002800,5202,5202.25,5201.75,5201.75,59
20240405 002900,5201.75,5202,5201.5,5201.75,100
20240405 003000,5201.75,5201.75,5201.25,5201.5,101
20240405 003100,5201.5,5201.5,5200.75,5201,156
20240405 003200,5201,5202,5200.75,5201.75,130
20240405 003300,5201.75,5201.75,5200.25,5200.5,205
20240405 003400,5200.5,5201,5200.5,5200.5,91
20240405 003500,5200.25,5200.75,5199.5,5199.5,189
20240405 003600,5199.5,5200,5199.5,5199.75,192
20240405 003700,5199.75,5200,5196.5,5196.75,815
20240405 003800,5196.75,5197.5,5191.5,5192.75,2024
20240405 003900,5192.75,5196,5192.75,5196,661
20240405 004000,5195.75,5196.75,5195.5,5196.75,262
20240405 004100,5196.75,5197.75,5196.25,5196.25,268
20240405 004200,5196.25,5197,5195.75,5196.75,239
20240405 004300,5196.75,5198,5196.25,5196.25,550
20240405 004400,5196.25,5197,5196.25,5196.5,320
20240405 004500,5196.5,5196.5,5195.5,5195.75,181
20240405 004600,5195.75,5196.25,5194.5,5196,336
20240405 004700,5196,5196.25,5195,5195.75,206
20240405 004800,5195.75,5196,5195,5195.25,166
20240405 004900,5195.25,5196.25,5195.25,5195.75,141
20240405 005000,5196.25,5196.5,5196,5196.5,114
20240405 005100,5196.5,5197,5196,5196.75,142
20240405 005200,5196.75,5198,5196.75,5198,2657
20240405 005300,5197.75,5201.25,5197.75,5200.75,1733
20240405 005400,5200.5,5200.75,5200,5200.25,328
20240405 005500,5200.25,5200.75,5200,5200.5,197
20240405 005600,5200.5,5200.5,5199.5,5199.5,612
20240405 005700,5199.5,5200.5,5199.5,5200.25,148
20240405 005800,5200.25,5201,5199.75,5200.5,347
20240405 005900,5200.5,5200.75,5200,5200.25,67
20240405 010000,5200.25,5200.75,5200,5200.5,112
20240405 010100,5200.5,5200.75,5199.25,5199.75,534
20240405 010200,5200,5200.5,5200,5200.25,121
20240405 010300,5200.25,5200.5,5200,5200.25,105
20240405 010400,5200.5,5201.25,5200.25,5200.5,152
20240405 010500,5200.5,5201.25,5200.5,5201,75
20240405 010600,5201.25,5201.25,5200.5,5200.75,160
20240405 010700,5200.75,5201.5,5200.5,5201.25,90
20240405 010800,5201,5201.25,5200.5,5200.75,106
20240405 010900,5200.75,5200.75,5200.5,5200.5,116
20240405 011000,5200.75,5201.25,5200.5,5201.25,83
20240405 011100,5201,5201.5,5200.75,5201,148
20240405 011200,5201,5201.5,5200.75,5201.5,224
20240405 011300,5201.25,5201.5,5201,5201.25,73
20240405 011400,5201.25,5202,5201.25,5201.75,264
20240405 011500,5201.5,5202,5201.25,5201.75,245
20240405 011600,5201.75,5201.75,5201,5201,410
20240405 011700,5201,5201.5,5201,5201.25,139
20240405 011800,5201.25,5201.25,5201,5201,81
20240405 011900,5201,5201.25,5200.75,5201.25,238
20240405 012000,5201.25,5201.5,5201,5201.25,65
20240405 012100,5201.25,5201.25,5200.75,5201,70
20240405 012200,5201,5201,5200.5,5200.75,158
20240405 012300,5200.75,5200.75,5200.25,5200.25,190
20240405 012400,5200.25,5200.25,5200,5200,312
20240405 012500,5200.25,5200.75,5199.5,5199.5,439
20240405 012600,5199.5,5199.75,5199.5,5199.5,183
20240405 012700,5199.5,5199.75,5196.75,5197.25,803
20240405 012800,5197.25,5198.25,5197.25,5198,176
20240405 012900,5198,5198.25,5197.25,5197.5,103
20240405 013000,5197.25,5198,5197.25,5197.5,110
20240405 013100,5197.25,5198,5196.5,5196.75,572
20240405 013200,5196.75,5198,5196.5,5197.75,212
20240405 013300,5197.75,5197.75,5197,5197.25,64
20240405 013400,5197.25,5198.25,5197,5197,171
20240405 013500,5196.75,5197,5196.5,5196.75,116
20240405 013600,5196.75,5197.5,5196.5,5197.25,199
20240405 013700,5197.5,5198.5,5197.5,5198.25,279
20240405 013800,5198,5198.5,5198,5198.25,86
20240405 013900,5198.25,5198.75,5198,5198,137
20240405 014000,5198.25,5198.75,5198,5198,81
20240405 014100,5198,5198.5,5198,5198.5,141
20240405 014200,5198.5,5199,5198.25,5198.25,111
20240405 014300,5198.25,5199.75,5198.25,5199.5,238
20240405 014400,5199.25,5199.5,5198.75,5199,135
20240405 014500,5199.25,5199.25,5198.25,5198.75,179
20240405 014600,5198.75,5198.75,5198.25,5198.75,139
20240405 014700,5198.75,5199.5,5198.25,5198.75,294
20240405 014800,5198.5,5199,5198,5198.5,292
20240405 014900,5198.25,5198.5,5197.5,5197.5,525
20240405 015000,5197.5,5197.75,5197,5197.5,437
20240405 015100,5197.5,5198.25,5197.25,5197.5,234
20240405 015200,5197.5,5197.75,5197.25,5197.25,181
20240405 015300,5197.25,5197.75,5196.5,5196.75,559
20240405 015400,5196.5,5196.75,5195.5,5196,873
20240405 015500,5196,5196.25,5195.5,5196,214
20240405 015600,5196,5196.5,5196,5196,249
20240405 015700,5196,5196.25,5195.75,5196,174
20240405 015800,5196.25,5196.5,5196,5196.5,120
20240405 015900,5196.5,5196.75,5196,5196.5,126
20240405 020000,5196.5,5197.25,5196.5,5196.75,130
20240405 020100,5196.75,5197.5,5196.75,5197.5,162
20240405 020200,5197.5,5198.25,5197.5,5197.75,150
20240405 020300,5197.75,5198.25,5197.75,5197.75,146
20240405 020400,5198,5198,5197.25,5197.5,77
20240405 020500,5197.25,5197.5,5196.5,5197,167
20240405 020600,5197,5197,5196.25,5196.25,110
20240405 020700,5196.25,5197.25,5195.75,5197,190
20240405 020800,5197,5198.25,5197,5197.75,231
20240405 020900,5197.75,5197.75,5196.25,5197.5,305
20240405 021000,5197.5,5198.25,5197.5,5197.5,126
20240405 021100,5197.5,5198,5197.25,5197.75,85
20240405 021200,5198,5199.5,5198,5199,515
20240405 021300,5199,5199.5,5199,5199,171
20240405 021400,5199,5199.75,5199,5199.5,137
20240405 021500,5199.5,5200,5199.25,5199.5,135
20240405 021600,5199.5,5199.5,5198.75,5199.25,202
20240405 021700,5199.25,5199.75,5199.25,5199.5,105
20240405 021800,5199.75,5199.75,5199,5199.5,101
20240405 021900,5199.25,5199.25,5198.75,5199,86
20240405 022000,5199,5199,5198.25,5199,171
20240405 022100,5199,5199,5198.25,5198.25,106
20240405 022200,5198.5,5198.75,5197.5,5198.5,285
20240405 022300,5198.75,5199,5197.75,5197.75,122
20240405 022400,5197.75,5198.25,5197.75,5198.25,69
20240405 022500,5198,5198.25,5198,5198.25,42
20240405 022600,5198.25,5199,5198.25,5198.5,132
20240405 022700,5198.25,5198.75,5198,5198.25,189
20240405 022800,5198.5,5198.75,5198.5,5198.5,70
20240405 022900,5198.5,5198.5,5198,5198.25,94
20240405 023000,5198.25,5198.25,5197.75,5197.75,87
20240405 023100,5198,5199,5198,5199,128
20240405 023200,5198.75,5199.25,5198.75,5199.25,106
20240405 023300,5199.25,5200,5199.25,5199.75,151
20240405 023400,5199.75,5200,5199.25,5199.5,123
20240405 023500,5199.25,5199.5,5199,5199,96
20240405 023600,5199,5199.5,5199,5199.5,54
20240405 023700,5199.25,5199.75,5199,5199,110
20240405 023800,5199.25,5200,5199,5199,160
20240405 023900,5199,5199.5,5199,5199.25,71
20240405 024000,5199.25,5199.5,5199.25,5199.25,53
20240405 024100,5199.5,5200,5199.25,5200,65
20240405 024200,5200,5200.25,5199.25,5199.5,159
20240405 024300,5199.75,5200,5199.5,5199.5,106
20240405 024400,5199.75,5199.75,5199.25,5199.5,90
20240405 024500,5199.25,5199.5,5199,5199.5,88
20240405 024600,5199.5,5200.5,5199,5200.25,171
20240405 024700,5200.5,5200.5,5200.25,5200.5,15
20240405 024800,5200.5,5200.75,5200.25,5200.5,120
20240405 024900,5200.5,5200.75,5200.25,5200.5,74
20240405 025000,5200.5,5200.75,5200.25,5200.75,54
20240405 025100,5200.5,5200.75,5200.25,5200.5,84
20240405 025200,5200.5,5200.75,5200.5,5200.75,41
20240405 025300,5201,5201,5200.75,5201,132
20240405 025400,5200.75,5201.25,5200.75,5201,118
20240405 025500,5201,5201.25,5201,5201,63
20240405 025600,5201,5201,5200.5,5200.5,42
20240405 025700,5200.5,5200.75,5200.25,5200.75,65
20240405 025800,5200.75,5201,5200.25,5200.75,184
20240405 025900,5200.75,5200.75,5200.5,5200.5,8
20240405 030000,5200.75,5201.25,5200.75,5201,236
20240405 030100,5201,5201,5200,5200,355
20240405 030200,5200,5200.25,5199.75,5200.25,190
20240405 030300,5200.25,5200.25,5199.5,5199.5,182
20240405 030400,5199.75,5200.5,5199.75,5200.5,170
20240405 030500,5200.25,5202,5200.25,5201.75,403
20240405 030600,5201.5,5201.5,5201,5201.25,168
20240405 030700,5201.25,5202,5201.25,5202,77
20240405 030800,5202,5202.25,5201,5201,235
20240405 030900,5201.25,5201.75,5201,5201.5,163
20240405 031000,5201.75,5202.25,5201.75,5202.25,167
20240405 031100,5202,5202,5201.5,5202,125
20240405 031200,5202,5202.5,5202,5202.25,105
20240405 031300,5202.25,5202.25,5201.75,5202.25,236
20240405 031400,5202.25,5202.5,5202,5202.5,75
20240405 031500,5202.25,5202.5,5202.25,5202.5,146
20240405 031600,5202.25,5202.5,5201.5,5201.5,185
20240405 031700,5201.75,5202.25,5201.5,5202,63
20240405 031800,5202,5202.25,5201.75,5202,131
20240405 031900,5202.25,5202.5,5201.75,5202,241
20240405 032000,5202.25,5202.25,5201.75,5202,151
20240405 032100,5202.25,5202.75,5202,5202.5,114
20240405 032200,5202.75,5203,5202.5,5202.5,96
20240405 032300,5202.75,5203,5202,5202,79
20240405 032400,5202,5202.5,5202,5202.25,66
20240405 032500,5202.25,5202.5,5202,5202.25,46
20240405 032600,5202.25,5202.25,5202,5202,57
20240405 032700,5202.25,5202.25,5202,5202,44
20240405 032800,5202,5202.25,5201.5,5201.75,365
20240405 032900,5201.75,5202,5201.5,5201.5,119
20240405 033000,5201.5,5202,5201.5,5202,126
20240405 033100,5202,5202.5,5202,5202.5,116
20240405 033200,5202.5,5202.75,5202.5,5202.75,56
20240405 033300,5202.75,5204,5202.75,5203.5,275
20240405 033400,5203.75,5204,5203.25,5203.25,291
20240405 033500,5203.5,5203.75,5203.25,5203.75,145
20240405 033600,5203.75,5203.75,5203.25,5203.5,159
20240405 033700,5203.75,5203.75,5203.5,5203.5,100
20240405 033800,5203.5,5203.75,5203.25,5203.75,82
20240405 033900,5203.5,5203.75,5203.25,5203.25,262
20240405 034000,5203.25,5203.25,5202.75,5202.75,224
20240405 034100,5202.75,5202.75,5202.25,5202.5,130
20240405 034200,5202.25,5202.5,5202.25,5202.25,87
20240405 034300,5202.25,5202.75,5202.25,5202.75,96
20240405 034400,5202.5,5202.75,5202.25,5202.25,104
20240405 034500,5202.25,5202.75,5202.25,5202.5,116
20240405 034600,5202.5,5202.5,5202.25,5202.5,68
20240405 034700,5202.5,5202.75,5202.5,5202.5,72
20240405 034800,5202.5,5202.5,5202.25,5202.5,22
20240405 034900,5202.75,5203.25,5202.75,5203.25,86
20240405 035000,5203.25,5203.25,5203,5203,91
20240405 035100,5203,5203.25,5203,5203,82
20240405 035200,5203.25,5203.5,5203.25,5203.25,48
20240405 035300,5203.25,5204.25,5203.25,5204,157
20240405 035400,5204,5205,5204,5204.5,394
20240405 035500,5204.25,5204.75,5204.25,5204.5,82
20240405 035600,5204.5,5204.75,5204.25,5204.5,170
20240405 035700,5204.5,5204.5,5204.25,5204.25,138
20240405 035800,5204.5,5205,5204.25,5205,165
20240405 035900,5204.75,5205.75,5204.75,5205.25,234
20240405 040000,5205.5,5205.75,5205.25,5205.5,145
20240405 040100,5205.25,5205.5,5205,5205.25,183
20240405 040200,5205,5205.25,5204.5,5204.5,88
20240405 040300,5204.5,5204.75,5203.75,5203.75,163
20240405 040400,5203.75,5203.75,5203.5,5203.75,55
20240405 040500,5203.75,5204,5203.5,5204,78
20240405 040600,5204,5204.25,5203.5,5203.75,71
20240405 040700,5203.75,5203.75,5203.25,5203.5,79
20240405 040800,5203.5,5203.75,5203,5203.5,75
20240405 040900,5203.75,5204.25,5203.75,5204,77
20240405 041000,5203.75,5204,5203.75,5204,23
20240405 041100,5204,5204,5203.25,5203.25,74
20240405 041200,5203.25,5203.75,5203.25,5203.75,51
20240405 041300,5203.5,5204,5203.5,5203.75,71
20240405 041400,5203.75,5203.75,5203.5,5203.75,41
20240405 041500,5203.75,5204.25,5203.75,5204.25,99
20240405 041600,5204.25,5204.5,5204.25,5204.25,86
20240405 041700,5204.25,5204.25,5204,5204,36
20240405 041800,5204,5204,5203.5,5203.5,39
20240405 041900,5203.5,5203.75,5203.5,5203.5,27
20240405 042000,5203.25,5203.5,5203,5203.5,94
20240405 042100,5203.5,5203.5,5203,5203,71
20240405 042200,5203,5203.5,5203,5203.5,32
20240405 042300,5203.5,5203.75,5203.25,5203.75,39
20240405 042400,5203.5,5203.75,5203.5,5203.75,49
20240405 042500,5203.75,5204,5203.25,5203.25,117
20240405 042600,5203.25,5203.5,5202.75,5202.75,105
20240405 042700,5202.75,5203,5202.5,5203,79
20240405 042800,5202.75,5202.75,5202.5,5202.75,33
20240405 042900,5202.5,5203.25,5202.5,5203.25,73
20240405 043000,5203.25,5203.5,5203.25,5203.5,36
20240405 043100,5203.5,5203.75,5203.5,5203.5,46
20240405 043200,5203.5,5203.75,5203.5,5203.75,65
20240405 043300,5203.75,5203.75,5203.5,5203.5,45
20240405 043400,5203.5,5204.25,5203.5,5204,132
20240405 043500,5204,5204.25,5204,5204.25,10
20240405 043600,5204.25,5205,5204,5204.75,231
20240405 043700,5204.75,5205.25,5204.75,5205,61
20240405 043800,5205,5205,5204.75,5205,22
20240405 043900,5205,5205.25,5204.75,5205.25,66
20240405 044000,5205,5205.25,5204.75,5204.75,59
20240405 044100,5204.75,5204.75,5204.25,5204.25,77
20240405 044200,5204.25,5204.5,5204,5204.5,117
20240405 044300,5204.25,5204.5,5204,5204,45
20240405 044400,5204,5204.25,5203.75,5204.25,170
20240405 044500,5204.25,5204.75,5204.25,5204.5,143
20240405 044600,5204.25,5204.25,5204,5204,25
20240405 044700,5204,5204.5,5204,5204.25,63
20240405 044800,5204.25,5204.5,5204.25,5204.5,35
20240405 044900,5204.5,5204.5,5204.5,5204.5,9
20240405 045000,5204.5,5204.75,5204.5,5204.75,24
20240405 045100,5204.5,5205,5204.5,5205,57
20240405 045200,5205.25,5205.5,5204.5,5204.5,254
20240405 045300,5204.75,5205.25,5204.75,5205.25,116
20240405 045400,5205.25,5206,5205.25,5205.5,276
20240405 045500,5205.5,5205.75,5205.25,5205.5,97
20240405 045600,5205.5,5206.25,5205.5,5206,275
20240405 045700,5205.75,5205.75,5205.25,5205.25,85
20240405 045800,5205,5205,5204.75,5204.75,45
20240405 045900,5204.75,5205,5204.25,5204.25,196
20240405 050000,5204,5204.5,5204,5204.5,66
20240405 050100,5204.75,5205,5204.5,5204.75,149
20240405 050200,5204.75,5205.25,5204.75,5205.25,41
20240405 050300,5205.5,5206,5205.25,5205.75,219
20240405 050400,5205.75,5206.25,5205.75,5205.75,164
20240405 050500,5205.75,5205.75,5205.5,5205.5,63
20240405 050600,5205.5,5206.25,5205.5,5206.25,56
20240405 050700,5206.25,5207,5206,5206.75,286
20240405 050800,5206.75,5206.75,5206.25,5206.75,199
20240405 050900,5206.75,5207,5206.5,5206.75,292
20240405 051000,5206.75,5207.25,5206.5,5207,175
20240405 051100,5207,5207.5,5206,5206,296
20240405 051200,5206,5206.25,5206,5206,37
20240405 051300,5206.25,5206.75,5206,5206.5,70
20240405 051400,5206.25,5206.25,5205.75,5205.75,61
20240405 051500,5205.75,5206,5205.5,5205.75,76
20240405 051600,5205.75,5206,5205.75,5206,43
20240405 051700,5206.25,5206.25,5206,5206.25,43
20240405 051800,5206.25,5206.25,5205,5205,95
20240405 051900,5205,5205.5,5204.75,5205.25,114
20240405 052000,5205.25,5205.5,5205,5205.5,76
20240405 052100,5205.25,5205.5,5205.25,5205.5,67
20240405 052200,5205.25,5205.25,5204,5204.25,318
20240405 052300,5204.5,5204.75,5204.25,5204.5,81
20240405 052400,5204.25,5204.5,5203.75,5204.25,138
20240405 052500,5204.5,5204.5,5204.25,5204.5,81
20240405 052600,5204.5,5204.5,5203.75,5203.75,44
20240405 052700,5204,5204.25,5203.75,5204,33
20240405 052800,5204.25,5204.25,5204,5204.25,67
20240405 052900,5204,5204.25,5204,5204,64
20240405 053000,5204,5204.5,5204,5204.5,80
20240405 053100,5204.75,5204.75,5204.5,5204.5,173
20240405 053200,5204.25,5204.5,5203.5,5203.75,217
20240405 053300,5203.75,5203.75,5202.75,5203.25,620
20240405 053400,5203,5203.5,5202.75,5203.25,239
20240405 053500,5203.5,5203.75,5203.5,5203.5,30
20240405 053600,5203.5,5204.25,5203.5,5204.25,52
20240405 053700,5204.25,5204.75,5204.25,5204.5,70
20240405 053800,5204.5,5205.5,5204.5,5205,180
20240405 053900,5205,5205,5204.5,5205,159
20240405 054000,5205.25,5205.75,5205.25,5205.5,123
20240405 054100,5205.5,5205.75,5205.25,5205.5,271
20240405 054200,5205.5,5205.5,5204.75,5205.25,74
20240405 054300,5205.25,5205.25,5204.75,5205,61
20240405 054400,5204.75,5205,5204.75,5205,35
20240405 054500,5204.75,5205.5,5204.75,5205.5,164
20240405 054600,5205.25,5206,5205.25,5206,194
20240405 054700,5205.75,5206,5205.5,5205.5,43
20240405 054800,5205.75,5206,5205.75,5206,68
20240405 054900,5206,5206,5205.5,5205.75,43
20240405 055000,5205.75,5206,5205.5,5206,68
20240405 055100,5206,5206.5,5205.75,5206.5,174
20240405 055200,5206.5,5206.5,5206.25,5206.25,88
20240405 055300,5206.25,5206.25,5205.75,5206,70
20240405 055400,5206,5206,5205.5,5205.75,94
20240405 055500,5205.75,5206,5205.75,5205.75,33
20240405 055600,5205.5,5205.75,5205.5,5205.75,31
20240405 055700,5205.5,5206.25,5205.25,5206.25,280
20240405 055800,5206.25,5206.25,5205.75,5206,53
20240405 055900,5206,5206,5205.25,5205.75,195
20240405 060000,5205.75,5206.75,5205.5,5206,393
20240405 060100,5205.75,5207.5,5205.75,5207.5,340
20240405 060200,5207.5,5208.25,5207.25,5207.5,620
20240405 060300,5207.5,5208.25,5207.5,5207.5,537
20240405 060400,5207.5,5209.5,5207.5,5209.5,569
20240405 060500,5209.5,5210.25,5209,5209,1163
20240405 060600,5209,5209.25,5207.75,5208.75,588
20240405 060700,5208.75,5209.5,5208.75,5209,149
20240405 060800,5209,5210.25,5209,5210,256
20240405 060900,5210,5210.5,5209.75,5210.25,447
20240405 061000,5210.25,5210.5,5209.25,5210.25,414
20240405 061100,5210,5210.25,5208.5,5208.75,549
20240405 061200,5208.5,5208.75,5207.75,5207.75,306
20240405 061300,5208,5208,5206.75,5207,190
20240405 061400,5207.25,5207.25,5206.5,5206.5,188
20240405 061500,5206.5,5207.25,5206.25,5207.25,119
20240405 061600,5207,5207.25,5205.75,5206,297
20240405 061700,5206.25,5206.75,5206,5206.5,287
20240405 061800,5206.5,5206.75,5206,5206.5,133
20240405 061900,5206.5,5206.5,5205.5,5206.25,353
20240405 062000,5206,5206.5,5206,5206.5,68
20240405 062100,5206.5,5207.75,5206.5,5207.5,110
20240405 062200,5207.25,5207.75,5207,5207.25,173
20240405 062300,5207.25,5207.75,5207,5207.75,84
20240405 062400,5207.5,5207.5,5207,5207.25,87
20240405 062500,5207.25,5207.75,5207,5207.25,127
20240405 062600,5207.25,5207.25,5207,5207.25,162
20240405 062700,5207.25,5207.75,5207,5207.5,240
20240405 062800,5207.5,5208.5,5207.25,5208.25,280
20240405 062900,5208,5209,5207.75,5208,239
20240405 063000,5208,5208.5,5208,5208.25,152
20240405 063100,5208.25,5208.5,5208,5208.5,196
20240405 063200,5208.5,5209.25,5208.25,5209,337
20240405 063300,5208.75,5209.75,5208.75,5209.75,239
20240405 063400,5209.5,5210,5209.5,5210,162
20240405 063500,5209.75,5211.25,5209.5,5211,542
20240405 063600,5211,5211.25,5210.25,5210.25,399
20240405 063700,5210.25,5211,5209.75,5211,415
20240405 063800,5211,5211.5,5210.75,5211.25,345
20240405 063900,5211,5211.25,5210.25,5210.5,273
20240405 064000,5210.25,5211,5210.25,5210.5,195
20240405 064100,5210.25,5210.75,5209.5,5209.5,84
20240405 064200,5209.5,5209.5,5208.5,5208.75,246
20240405 064300,5208.5,5209.5,5208,5208.75,145
20240405 064400,5208.75,5209.5,5208.5,5209.25,218
20240405 064500,5209.25,5210,5209,5210,145
20240405 064600,5209.75,5210.25,5209.25,5209.25,207
20240405 064700,5209.25,5209.25,5208.5,5209,237
20240405 064800,5209.25,5209.75,5209,5209.25,133
20240405 064900,5209.5,5210,5209.25,5210,153
20240405 065000,5210,5210.5,5209.25,5209.25,229
20240405 065100,5209.25,5209.5,5209,5209.25,172
20240405 065200,5209.25,5209.25,5207.75,5207.75,330
20240405 065300,5207.75,5208.5,5207.5,5208.25,223
20240405 065400,5208,5208.5,5207.75,5208.5,73
20240405 065500,5208.25,5208.5,5208,5208.25,105
20240405 065600,5208.25,5209,5208,5209,113
20240405 065700,5208.75,5209.5,5208.75,5209.25,173
20240405 065800,5209.25,5209.75,5208.75,5208.75,181
20240405 065900,5209,5209.75,5208.75,5209.5,195
20240405 070000,5209.5,5210.5,5209,5209.75,467
20240405 070100,5209.5,5209.75,5206.75,5206.75,925
20240405 070200,5206.75,5209,5206.5,5209,626
20240405 070300,5208.75,5209.5,5208,5208.5,375
20240405 070400,5208.5,5208.5,5207,5207.25,344
20240405 070500,5207.5,5208.75,5206.5,5207.75,497
20240405 070600,5207.75,5208,5207,5207.5,388
20240405 070700,5207.5,5209.5,5207.5,5208.5,443
20240405 070800,5208.25,5208.75,5207.5,5208.25,262
20240405 070900,5208.25,5208.5,5207.75,5207.75,218
20240405 071000,5208,5208.75,5208,5208.5,215
20240405 071100,5208.5,5209.25,5207.5,5209,358
20240405 071200,5208.75,5210,5208.75,5209.75,340
20240405 071300,5209.75,5210,5208.75,5209.5,265
20240405 071400,5209.75,5210.5,5209,5209.25,349
20240405 071500,5209.5,5209.5,5209,5209.25,230
20240405 071600,5209.25,5209.5,5207.5,5207.75,262
20240405 071700,5207.75,5208.25,5207.25,5208.25,226
20240405 071800,5208,5209.25,5207.75,5208.75,253
20240405 071900,5208.5,5209.25,5208.5,5208.75,251
20240405 072000,5208.75,5210,5208.5,5209.5,419
20240405 072100,5209.5,5211.25,5209.5,5211.25,494
20240405 072200,5211,5211.5,5210.75,5211.5,546
20240405 072300,5211,5212.25,5211,5211.5,878
20240405 072400,5211.5,5211.75,5210.25,5210.25,433
20240405 072500,5210.5,5211,5209.75,5211,499
20240405 072600,5210.75,5211,5210,5211,353
20240405 072700,5211,5211.75,5210.75,5211.25,287
20240405 072800,5211.25,5211.25,5210.75,5211.25,185
20240405 072900,5211,5211.5,5211,5211.5,385
20240405 073000,5211.5,5211.75,5210.5,5210.5,254
20240405 073100,5210.5,5210.5,5209.75,5209.75,419
20240405 073200,5209.75,5210.75,5209.75,5210.5,180
20240405 073300,5210.5,5210.5,5209.5,5210,225
20240405 073400,5210,5210.25,5209.25,5210.25,281
20240405 073500,5210.5,5210.5,5209.75,5210,144
20240405 073600,5210,5210.75,5210,5210.5,270
20240405 073700,5210.5,5211.25,5210,5210,174
20240405 073800,5210,5210.75,5210,5210.5,241
20240405 073900,5210.25,5210.75,5210.25,5210.5,212
20240405 074000,5210.5,5210.75,5210,5210,226
20240405 074100,5210,5210,5209.75,5210,285
20240405 074200,5209.75,5210,5209.25,5209.25,300
20240405 074300,5209.25,5209.5,5207.5,5207.5,716
20240405 074400,5207.75,5208.25,5207.25,5207.5,228
20240405 074500,5207.25,5208,5207.25,5207.75,243
20240405 074600,5208,5208,5207.5,5207.5,205
20240405 074700,5207.5,5207.75,5207.25,5207.5,196
20240405 074800,5207.25,5208,5206.75,5207,579
20240405 074900,5207,5207.25,5206.75,5207,303
20240405 075000,5207,5207.25,5206.75,5207.25,180
20240405 075100,5207,5208.25,5207,5208,239
20240405 075200,5207.75,5208.5,5207.75,5208.5,113
