timestamp,open,high,low,close,volume
20240606 052700,5366,5366.5,5366,5366,106
20240606 052800,5366,5366.5,5366,5366.5,42
20240606 052900,5366.25,5366.25,5366.25,5366.25,16
20240606 053000,5366.5,5366.75,5366.25,5366.5,144
20240606 053100,5366.25,5366.5,5366,5366.25,109
20240606 053200,5366.5,5367,5366.25,5367,71
20240606 053300,5366.75,5367,5366.25,5366.25,111
20240606 053400,5366.25,5366.75,5366.25,5366.75,31
20240606 053500,5366.75,5367.25,5366.75,5366.75,28
20240606 053600,5367,5367,5366.75,5367,48
20240606 053700,5367,5367,5366,5366.25,189
20240606 053800,5366,5366.5,5365.75,5366.5,213
20240606 053900,5366.5,5366.5,5366,5366.25,81
20240606 054000,5366.5,5366.5,5365.75,5366,155
20240606 054100,5366,5366.25,5366,5366.25,80
20240606 054200,5366.5,5366.5,5366,5366.25,116
20240606 054300,5366.25,5366.5,5366,5366.5,70
20240606 054400,5366.5,5366.5,5366.25,5366.25,69
20240606 054500,5366.25,5366.5,5366.25,5366.25,62
20240606 054600,5366.25,5366.5,5366,5366,43
20240606 054700,5366,5366.25,5366,5366.25,89
20240606 054800,5366,5366.25,5366,5366.25,59
20240606 054900,5366.25,5366.5,5366,5366.5,79
20240606 055000,5366.25,5366.5,5366.25,5366.25,35
20240606 055100,5366,5366,5365.5,5365.75,126
20240606 055200,5365.75,5365.75,5365,5365.5,346
20240606 055300,5365.5,5365.75,5365.25,5365.5,57
20240606 055400,5365.5,5366,5365,5365.5,118
20240606 055500,5365.5,5365.75,5365,5365.25,117
20240606 055600,5365.5,5366,5365.5,5365.5,49
20240606 055700,5365.5,5366.25,5365.5,5366,355
20240606 055800,5365.75,5366,5365.5,5366,50
20240606 055900,5366,5366.25,5365.5,5365.5,96
20240606 060000,5365.5,5366.25,5365.5,5365.75,228
20240606 060100,5366,5366,5365.25,5365.75,273
20240606 060200,5365.75,5366.5,5365.25,5365.5,697
20240606 060300,5365.5,5365.75,5365,5365,175
20240606 060400,5365,5365.5,5364.5,5365.5,199
20240606 060500,5365.5,5365.5,5364.5,5364.5,190
20240606 060600,5364.5,5365,5364.25,5365,252
20240606 060700,5365,5365.25,5364.75,5365,58
20240606 060800,5364.75,5365.5,5364.75,5365.25,178
20240606 060900,5365.25,5365.75,5365.25,5365.5,126
20240606 061000,5365.5,5365.75,5365,5365,59
20240606 061100,5365.25,5365.5,5365,5365.5,113
20240606 061200,5365.5,5365.75,5365.25,5365.75,120
20240606 061300,5365.75,5366,5365.25,5365.5,120
20240606 061400,5365.25,5365.5,5365,5365,60
20240606 061500,5365,5365,5364.75,5365,110
20240606 061600,5365,5365,5364.75,5364.75,81
20240606 061700,5364.5,5364.75,5363.75,5364.5,304
20240606 061800,5364.25,5364.25,5363.75,5364,123
20240606 061900,5364,5364.25,5363.5,5364.25,200
20240606 062000,5364,5364,5363.75,5364,54
20240606 062100,5364,5364.5,5364,5364.25,59
20240606 062200,5364,5364.25,5364,5364,51
20240606 062300,5364,5364.75,5364,5364.75,76
20240606 062400,5365,5365,5364.5,5364.75,72
20240606 062500,5364.75,5365,5364.5,5364.5,18
20240606 062600,5364.5,5364.75,5364.25,5364.75,66
20240606 062700,5364.75,5365.25,5364.75,5365.25,62
20240606 062800,5365,5365.5,5364.75,5365.25,162
20240606 062900,5365,5365.25,5365,5365,25
20240606 063000,5365,5365.25,5365,5365,43
20240606 063100,5365.25,5365.25,5364.5,5364.75,122
20240606 063200,5364.5,5364.75,5364.25,5364.5,99
20240606 063300,5364.5,5364.5,5364,5364,115
20240606 063400,5364,5364,5363.75,5364,134
20240606 063500,5364.25,5364.75,5364.25,5364.5,64
20240606 063600,5364.5,5364.5,5364.25,5364.5,98
20240606 063700,5364.5,5365.25,5364.5,5364.75,104
20240606 063800,5364.75,5365,5364.5,5364.5,44
20240606 063900,5364.75,5364.75,5364,5364,144
20240606 064000,5364,5364,5363,5363.25,307
20240606 064100,5363.5,5363.75,5363,5363.75,140
20240606 064200,5363.75,5364,5363.5,5364,133
20240606 064300,5364,5364.5,5364,5364.25,144
20240606 064400,5364.25,5364.5,5364.25,5364.5,53
20240606 064500,5364.5,5365.25,5364.5,5365,173
20240606 064600,5365,5365.25,5365,5365.25,98
20240606 064700,5365.25,5365.5,5365,5365.5,219
20240606 064800,5365.5,5366,5365.25,5366,267
20240606 064900,5366,5366,5365.5,5366,146
20240606 065000,5366,5366.5,5366,5366.5,135
20240606 065100,5366.5,5366.5,5366.25,5366.5,79
20240606 065200,5366.5,5366.75,5366.25,5366.25,44
20240606 065300,5366.25,5366.5,5366,5366.25,90
20240606 065400,5366.25,5366.5,5366.25,5366.25,102
20240606 065500,5366.5,5366.75,5366.5,5366.75,85
20240606 065600,5366.5,5366.5,5365.75,5366,236
20240606 065700,5366,5366.5,5365.75,5366,179
20240606 065800,5365.75,5366.5,5365.75,5366,157
20240606 065900,5366.25,5366.75,5366.25,5366.75,200
20240606 070000,5366.5,5367,5366.5,5366.75,261
20240606 070100,5366.75,5367.25,5366.5,5366.75,374
20240606 070200,5367,5367.5,5366.5,5366.5,345
20240606 070300,5366.5,5367,5366,5367,361
20240606 070400,5366.75,5366.75,5366.25,5366.25,118
20240606 070500,5366.5,5366.5,5366,5366.25,195
20240606 070600,5366.25,5366.25,5365,5366,388
20240606 070700,5365.75,5366.5,5365.25,5365.75,166
20240606 070800,5366,5366,5365,5365.25,171
20240606 070900,5365.25,5366,5365,5365.75,237
20240606 071000,5365.75,5366.5,5365.75,5366,99
20240606 071100,5366,5366.5,5366,5366.5,118
20240606 071200,5366.25,5367.5,5366.25,5367.5,277
20240606 071300,5367.5,5367.75,5367.25,5367.25,189
20240606 071400,5367.25,5367.75,5366.75,5367.75,181
20240606 071500,5367.5,5367.75,5367.25,5367.25,135
20240606 071600,5367,5367.5,5367,5367.25,253
20240606 071700,5367.25,5368,5367.25,5367.75,216
20240606 071800,5367.75,5368.25,5367.5,5367.75,406
20240606 071900,5367.75,5368.25,5367.5,5367.75,122
20240606 072000,5367.5,5368.25,5367.5,5368.25,245
20240606 072100,5368,5368,5367.25,5367.5,131
20240606 072200,5367.5,5368,5367,5367,105
20240606 072300,5367.25,5367.25,5365.75,5365.75,300
20240606 072400,5365.75,5366.5,5365,5366,378
20240606 072500,5366.25,5366.5,5366,5366,120
20240606 072600,5366,5366.25,5365.25,5365.5,179
20240606 072700,5365.5,5366,5365.25,5365.5,268
20240606 072800,5365.75,5365.75,5365.25,5365.25,232
20240606 072900,5365.25,5365.75,5365.25,5365.75,51
20240606 073000,5365.75,5366,5365.5,5365.75,88
20240606 073100,5366,5366.25,5365.25,5365.75,169
20240606 073200,5365.5,5365.75,5365,5365.5,135
20240606 073300,5365.25,5365.5,5364,5364,250
20240606 073400,5364.25,5364.5,5364,5364,218
20240606 073500,5364,5364.5,5363.25,5363.75,285
20240606 073600,5363.75,5365,5363.75,5364.25,216
20240606 073700,5364.25,5365.25,5364.25,5364.5,235
20240606 073800,5364.75,5365,5364.25,5365,242
20240606 073900,5365,5365.25,5364.5,5364.75,86
20240606 074000,5364.5,5365,5364.5,5364.75,44
20240606 074100,5365,5365.25,5364.75,5365,238
20240606 074200,5365,5365.25,5364.5,5364.75,114
20240606 074300,5364.75,5365,5364.5,5365,153
20240606 074400,5364.75,5364.75,5364,5364,120
20240606 074500,5364.25,5364.75,5364.25,5364.5,130
20240606 074600,5364.25,5364.75,5364,5364.5,219
20240606 074700,5364.5,5365.5,5364.5,5365.25,297
20240606 074800,5365.25,5365.5,5365,5365,87
20240606 074900,5365.25,5365.75,5365,5365.5,131
20240606 075000,5365.5,5365.5,5364.25,5365,172
20240606 075100,5365.25,5365.25,5364.5,5365.25,109
20240606 075200,5365.5,5365.75,5365.5,5365.5,120
20240606 075300,5365.25,5365.75,5365,5365.5,192
20240606 075400,5365.5,5366,5365.5,5365.75,379
20240606 075500,5365.75,5366,5365.25,5365.25,130
20240606 075600,5365,5365.25,5364.5,5365.25,204
20240606 075700,5365.5,5365.75,5365.25,5365.5,184
20240606 075800,5365.75,5365.75,5365.25,5365.5,112
20240606 075900,5365.75,5366,5365.5,5365.75,201
20240606 080000,5365.5,5366.5,5365.5,5366.25,177
20240606 080100,5366.25,5366.75,5365,5365.5,498
20240606 080200,5365.75,5366.5,5365.5,5366,212
20240606 080300,5366,5367.5,5366,5367.25,256
20240606 080400,5367.25,5367.75,5366.5,5366.75,335
20240606 080500,5366.75,5367,5365.75,5366.25,214
20240606 080600,5366.25,5367.75,5366.25,5367.5,309
20240606 080700,5367.75,5367.75,5366.75,5366.75,278
20240606 080800,5366.75,5366.75,5366.25,5366.25,216
20240606 080900,5366.25,5367.25,5366.25,5367,189
20240606 081000,5367.25,5367.5,5367,5367,144
20240606 081100,5367,5367.25,5366.75,5367,265
20240606 081200,5367,5367,5365.75,5366.25,414
20240606 081300,5366.25,5366.75,5366.25,5366.5,186
20240606 081400,5366.75,5367,5366,5367,115
20240606 081500,5367,5367.25,5366.5,5366.5,273
20240606 081600,5366.25,5367.25,5366,5367.25,225
20240606 081700,5367.5,5367.75,5367.25,5367.5,98
20240606 081800,5367.25,5367.75,5367.25,5367.75,93
20240606 081900,5367.5,5369.25,5367.5,5368.5,491
20240606 082000,5368.5,5369.5,5368.25,5369.25,267
20240606 082100,5369,5369,5368.25,5368.75,268
20240606 082200,5368.5,5369.25,5368.5,5369,346
20240606 082300,5369,5369.25,5368.5,5368.5,222
20240606 082400,5368.5,5369,5368.5,5369,114
20240606 082500,5368.75,5369.5,5368.5,5369.25,291
20240606 082600,5369.25,5369.5,5369,5369.25,294
20240606 082700,5369.5,5369.5,5369,5369.25,238
20240606 082800,5369.25,5369.5,5369,5369.25,148
20240606 082900,5369.25,5369.75,5368.75,5369,280
20240606 083000,5369,5369.25,5368.5,5369,201
20240606 083100,5369,5369,5368.25,5368.25,207
20240606 083200,5368.25,5368.25,5367.5,5368,135
20240606 083300,5367.75,5368.25,5367.75,5368.25,95
20240606 083400,5368.25,5369,5368.25,5368.75,177
20240606 083500,5368.75,5369,5368.75,5368.75,111
20240606 083600,5368.75,5369.25,5368.75,5369.25,102
20240606 083700,5369.25,5369.5,5368.25,5368.25,242
20240606 083800,5368,5368,5367.5,5367.75,154
20240606 083900,5367.5,5368.25,5367,5367.75,253
20240606 084000,5367.5,5367.5,5367.25,5367.5,107
20240606 084100,5367.5,5367.5,5366.75,5367.5,182
20240606 084200,5367.5,5367.5,5367,5367.25,125
20240606 084300,5367,5367,5366.75,5367,66
20240606 084400,5366.75,5366.75,5366.25,5366.75,162
20240606 084500,5366.5,5366.5,5365.5,5366,397
20240606 084600,5366,5366,5365.5,5365.75,186
20240606 084700,5365.75,5365.75,5365.25,5365.5,141
20240606 084800,5365.5,5365.5,5365,5365,104
20240606 084900,5365.25,5365.5,5365,5365,68
20240606 085000,5365.25,5365.25,5364.5,5364.75,114
20240606 085100,5364.75,5365,5364.5,5365,118
20240606 085200,5364.75,5365,5364.5,5365,128
20240606 085300,5365,5366.25,5364.75,5365.75,225
20240606 085400,5365.5,5366,5365.5,5366,79
20240606 085500,5366,5366.5,5366,5366.5,128
20240606 085600,5366.25,5366.5,5366,5366.25,41
20240606 085700,5366,5366.25,5365.25,5365.25,92
20240606 085800,5365.25,5365.25,5364.75,5365.25,205
20240606 085900,5365,5365.25,5364.5,5364.75,109
20240606 090000,5365,5365,5364.25,5364.5,200
20240606 090100,5364.5,5365,5364.25,5364.75,229
20240606 090200,5364.5,5365.5,5364.5,5365.5,129
20240606 090300,5365.5,5366,5365.25,5365.5,113
20240606 090400,5365.5,5365.75,5364.75,5365.75,214
20240606 090500,5365.75,5365.75,5365.25,5365.5,58
20240606 090600,5365.25,5366,5365.25,5365.75,145
20240606 090700,5365.75,5365.75,5365.5,5365.5,13
20240606 090800,5365.75,5366.5,5365.75,5366.25,108
20240606 090900,5366.25,5366.25,5366,5366,90
20240606 091000,5366,5366.5,5366,5366.5,36
20240606 091100,5366.5,5366.75,5366.5,5366.5,79
20240606 091200,5366.25,5366.5,5366,5366.5,118
20240606 091300,5366.5,5366.5,5366.25,5366.5,72
20240606 091400,5366.25,5366.25,5366,5366,59
20240606 091500,5366.25,5366.25,5365.5,5365.75,157
20240606 091600,5366,5366.5,5366,5366.25,144
20240606 091700,5366.25,5366.75,5366.25,5366.5,191
20240606 091800,5366.5,5366.5,5365.75,5365.75,129
20240606 091900,5365.75,5366,5365.5,5365.75,106
20240606 092000,5365.75,5365.75,5365.5,5365.5,59
20240606 092100,5365.5,5366,5365.25,5366,179
20240606 092200,5366,5366,5365.5,5365.5,134
20240606 092300,5365.5,5365.75,5365.25,5365.25,153
20240606 092400,5365,5365.5,5365,5365,117
20240606 092500,5365.25,5365.25,5365,5365.25,90
20240606 092600,5365.25,5365.25,5365,5365,38
20240606 092700,5365,5365,5364.5,5364.75,90
20240606 092800,5364.75,5365,5364.75,5364.75,151
20240606 092900,5365,5365.25,5364.75,5364.75,126
20240606 093000,5365,5365,5364.5,5364.5,28
20240606 093100,5364.5,5364.5,5364,5364,112
20240606 093200,5364.25,5364.75,5364,5364.5,121
20240606 093300,5364.75,5365.25,5364.75,5365.25,103
20240606 093400,5365,5365,5364.25,5364.25,96
20240606 093500,5364.25,5365,5364.25,5364.75,136
20240606 093600,5364.5,5364.75,5364,5364,146
20240606 093700,5364.25,5364.5,5364,5364,142
20240606 093800,5364,5364.5,5363.75,5364,234
20240606 093900,5364,5364,5363.75,5364,95
20240606 094000,5364,5364.25,5364,5364,91
20240606 094100,5364,5364.5,5364,5364.25,207
20240606 094200,5364.5,5364.5,5363.5,5363.5,243
20240606 094300,5363.25,5364,5363.25,5363.5,271
20240606 094400,5363.75,5363.75,5362.75,5363,516
20240606 094500,5363,5363.5,5363,5363.5,359
20240606 094600,5363.5,5363.5,5362.75,5363,245
20240606 094700,5363.25,5363.5,5363,5363.5,124
20240606 094800,5363.5,5363.75,5362.75,5362.75,250
20240606 094900,5362.75,5363.25,5362.5,5362.75,301
20240606 095000,5362.5,5363.25,5362.5,5363,114
20240606 095100,5363.25,5363.5,5363.25,5363.5,141
20240606 095200,5363.5,5363.75,5363,5363.5,224
20240606 095300,5363.5,5364,5363.25,5364,222
20240606 095400,5364,5364.25,5364,5364.25,109
20240606 095500,5364.25,5364.25,5364,5364,74
20240606 095600,5364.25,5364.25,5364,5364,199
20240606 095700,5364,5364,5363.75,5364,82
20240606 095800,5364,5364.25,5363.75,5364,149
20240606 095900,5364,5364.25,5364,5364.25,68
20240606 100000,5364.25,5364.5,5364.25,5364.25,112
20240606 100100,5364.25,5364.5,5364,5364.25,106
20240606 100200,5364.25,5364.5,5364.25,5364.5,114
20240606 100300,5364.75,5365.25,5364.5,5365.25,121
20240606 100400,5365.25,5365.75,5364.75,5365,232
20240606 100500,5364.75,5365.5,5364.75,5365.25,100
20240606 100600,5365.5,5365.5,5365.25,5365.5,27
20240606 100700,5365.5,5366,5365.25,5365.5,215
20240606 100800,5365.5,5365.75,5365.5,5365.5,13
20240606 100900,5365.75,5365.75,5365.5,5365.75,80
20240606 101000,5366,5366.25,5365.75,5366.25,79
20240606 101100,5366,5366,5365.25,5365.5,91
20240606 101200,5365.75,5366,5365.25,5365.5,76
20240606 101300,5365.25,5365.25,5365.25,5365.25,70
20240606 101400,5365,5365.25,5364.5,5364.75,137
20240606 101500,5364.75,5365.25,5364.5,5365.25,102
20240606 101600,5365.25,5365.5,5365,5365.5,40
20240606 101700,5365.5,5365.75,5365,5365,95
20240606 101800,5365,5365.5,5364.75,5365.25,67
20240606 101900,5365.5,5365.5,5365.5,5365.5,8
20240606 102000,5365.75,5365.75,5365.25,5365.75,64
20240606 102100,5365.5,5365.75,5365.25,5365.75,100
20240606 102200,5365.75,5365.75,5365.25,5365.75,148
20240606 102300,5366,5366.25,5365.25,5365.5,233
20240606 102400,5365.25,5365.5,5365,5365,80
20240606 102500,5364.75,5364.75,5364,5364.5,116
20240606 102600,5364.5,5364.5,5364,5364.25,56
20240606 102700,5364.5,5364.75,5364.5,5364.5,12
20240606 102800,5364.5,5364.5,5364,5364.5,39
20240606 102900,5364.5,5364.75,5364,5364.5,104
20240606 103000,5364.5,5365,5364.5,5364.75,82
20240606 103100,5364.75,5365.25,5364.75,5365.25,51
20240606 103200,5365,5365.25,5364.75,5365,65
20240606 103300,5365,5365.5,5365,5365,117
20240606 103400,5365,5365.5,5365,5365.5,69
20240606 103500,5365.5,5365.75,5365.25,5365.25,186
20240606 103600,5365.25,5365.75,5365,5365.5,154
20240606 103700,5365.5,5366,5365.5,5365.75,64
20240606 103800,5365.75,5366.5,5365.75,5366,219
20240606 103900,5366.25,5366.25,5366,5366,36
20240606 104000,5365.75,5366,5365.5,5366,79
20240606 104100,5366,5366.25,5366,5366.25,34
20240606 104200,5366.25,5366.25,5365.5,5365.75,73
20240606 104300,5365.75,5365.75,5365.25,5365.25,89
20240606 104400,5365.5,5365.5,5365,5365,59
20240606 104500,5364.75,5365,5364.75,5364.75,100
20240606 104600,5365,5365.75,5365,5365.75,66
20240606 104700,5365.5,5365.75,5365,5365,86
20240606 104800,5365,5365.25,5365,5365.25,155
20240606 104900,5365.25,5365.25,5364.75,5364.75,67
20240606 105000,5364.75,5365,5364.5,5365,127
20240606 105100,5365,5365.5,5365,5365.25,159
20240606 105200,5365.5,5365.5,5364.75,5365,79
20240606 105300,5365,5365,5364.75,5364.75,42
20240606 105400,5365,5365.25,5365,5365.25,83
20240606 105500,5365.5,5365.75,5365.25,5365.75,188
20240606 105600,5365.75,5366.25,5365.5,5366,111
20240606 105700,5366,5366.25,5365.75,5365.75,50
20240606 105800,5366,5366,5366,5366,5
20240606 105900,5366,5366.25,5366,5366,82
20240606 110000,5366.25,5366.25,5365.75,5366,116
20240606 110100,5366,5366.25,5365.5,5366.25,296
20240606 110200,5366.25,5366.25,5365.75,5366.25,134
20240606 110300,5366.25,5367.25,5366.25,5367.25,357
20240606 110400,5367,5367.25,5366,5366.5,589
20240606 110500,5366.5,5367,5366.5,5367,146
20240606 110600,5367,5367.5,5367,5367,165
20240606 110700,5367,5367.5,5366.75,5367,107
20240606 110800,5367,5367.75,5366.5,5367.5,191
20240606 110900,5367.25,5367.5,5366.5,5367,137
20240606 111000,5366.75,5367,5366.75,5366.75,63
20240606 111100,5367,5367.5,5366.75,5367.5,117
20240606 111200,5367.25,5367.75,5367.25,5367.75,106
20240606 111300,5367.75,5367.75,5367.25,5367.75,112
20240606 111400,5367.75,5367.75,5367.5,5367.75,171
20240606 111500,5367.75,5367.75,5367.25,5367.25,114
20240606 111600,5367,5367,5366,5366.25,228
20240606 111700,5366.5,5366.75,5366.25,5366.5,82
20240606 111800,5366.25,5366.5,5366.25,5366.5,117
20240606 111900,5366.5,5366.75,5366.5,5366.5,82
20240606 112000,5366.25,5366.5,5366,5366.5,112
20240606 112100,5366.5,5367,5366.5,5366.75,99
20240606 112200,5367,5367.5,5367,5367.25,109
20240606 112300,5367.25,5367.5,5367.25,5367.5,117
20240606 112400,5367.25,5367.75,5367.25,5367.75,85
20240606 112500,5367.75,5367.75,5367.25,5367.5,139
20240606 112600,5367.5,5367.5,5367.25,5367.25,58
20240606 112700,5367.25,5367.5,5367,5367.5,87
20240606 112800,5367.5,5367.75,5367.25,5367.25,74
20240606 112900,5367.25,5367.5,5367.25,5367.5,154
20240606 113000,5367.75,5368,5367.25,5367.25,225
20240606 113100,5367.25,5368,5367.25,5367.25,317
20240606 113200,5367.25,5367.25,5366.5,5366.75,137
20240606 113300,5366.75,5367,5366.75,5366.75,61
20240606 113400,5366.75,5367,5366.5,5366.75,163
20240606 113500,5366.5,5366.75,5366.25,5366.25,78
20240606 113600,5366.25,5367,5366,5366.75,122
20240606 113700,5366.75,5367,5366.75,5367,112
20240606 113800,5366.75,5367,5366.75,5367,88
20240606 113900,5366.75,5367,5366.5,5366.75,71
20240606 114000,5366.75,5367,5366.75,5367,32
20240606 114100,5367,5367,5366.5,5366.5,109
20240606 114200,5366.5,5366.75,5366.5,5366.75,95
20240606 114300,5367,5367,5366,5366,230
20240606 114400,5366.25,5366.75,5366,5366.75,148
20240606 114500,5366.5,5367,5366,5366,158
20240606 114600,5366,5366.5,5365.75,5366.25,177
20240606 114700,5366,5366,5365.25,5365.75,281
20240606 114800,5366,5366,5365.75,5365.75,109
20240606 114900,5365.5,5366,5365.25,5365.75,173
20240606 115000,5365.75,5366.75,5365.75,5366.5,276
20240606 115100,5366.25,5367,5366.25,5367,134
20240606 115200,5367,5367.5,5366.75,5367.5,101
20240606 115300,5367.25,5367.5,5366.75,5367.5,190
20240606 115400,5367.25,5367.75,5367.25,5367.5,104
20240606 115500,5367.25,5367.75,5367.25,5367.75,127
20240606 115600,5367.5,5367.5,5367,5367.5,137
20240606 115700,5367.25,5367.75,5366.75,5367,213
20240606 115800,5367,5367.5,5367,5367.25,106
20240606 115900,5367,5367.75,5367,5367.5,102
20240606 120000,5367.5,5367.75,5367.25,5367.5,89
20240606 120100,5367.5,5367.5,5366.75,5366.75,307
20240606 120200,5366.5,5367,5366.5,5367,229
20240606 120300,5367,5368.25,5366.75,5368,342
20240606 120400,5368,5368.75,5367.75,5368.5,443
20240606 120500,5368.75,5369.25,5368.75,5369,359
20240606 120600,5369,5369.5,5367.5,5368,512
20240606 120700,5367.75,5368.75,5367.5,5368.5,377
20240606 120800,5368.5,5368.5,5368,5368.5,233
20240606 120900,5368.5,5369,5368.25,5368.75,222
20240606 121000,5368.75,5369,5368.5,5368.75,219
20240606 121100,5368.75,5369,5368.5,5369,173
20240606 121200,5368.75,5369.5,5368.75,5369.25,236
20240606 121300,5369.5,5369.5,5369.25,5369.25,148
20240606 121400,5369.25,5369.75,5368.75,5369.25,342
20240606 121500,5369.25,5369.25,5368.5,5369,454
20240606 121600,5368.75,5371.5,5367,5367.75,1714
20240606 121700,5367.75,5368.25,5365.75,5367.75,1414
20240606 121800,5367.75,5368.5,5366.5,5366.75,682
20240606 121900,5366.5,5367.75,5366.25,5367.75,515
20240606 122000,5367.5,5370.25,5367.5,5370,501
20240606 122100,5370,5370.25,5366.75,5366.75,922
20240606 122200,5366.75,5368,5366.5,5367.25,642
20240606 122300,5367.25,5367.5,5365,5365.5,853
20240606 122400,5365.25,5366.5,5364.5,5365.75,783
20240606 122500,5365.75,5366,5365,5365,766
20240606 122600,5365.25,5365.25,5364.5,5364.75,563
20240606 122700,5365,5366.25,5364,5366.25,1019
20240606 122800,5366,5366.25,5364.25,5365.25,815
20240606 122900,5365.25,5365.75,5365,5365.5,358
20240606 123000,5365.5,5366.5,5365.5,5366.5,317
20240606 123100,5366.5,5370,5366.5,5367.25,4154
20240606 123200,5367.25,5368.25,5365,5366.25,1894
20240606 123300,5366.25,5367.25,5365.5,5365.5,953
20240606 123400,5365.5,5366,5364.25,5365.25,845
20240606 123500,5365.25,5365.5,5363.5,5364.25,1394
20240606 123600,5364.5,5364.5,5362.75,5363.25,1468
20240606 123700,5363.5,5363.75,5361.5,5363.75,1728
20240606 123800,5363.5,5363.5,5362.25,5362.5,741
20240606 123900,5362.75,5363,5362,5362.25,879
20240606 124000,5362.25,5362.5,5360.75,5361,1200
20240606 124100,5361,5361,5358.5,5360.25,2716
20240606 124200,5360.25,5360.75,5359.25,5359.5,1059
20240606 124300,5359.5,5362,5359,5361.75,1270
20240606 124400,5361.5,5363,5361.25,5362.5,568
20240606 124500,5362.5,5364.25,5362.25,5364,822
20240606 124600,5364,5364.25,5362.5,5364.25,822
20240606 124700,5364.25,5364.5,5363.25,5363.5,344
20240606 124800,5363.5,5363.5,5362.75,5362.75,478
20240606 124900,5362.75,5363.5,5362.25,5363.5,365
20240606 125000,5363.25,5363.25,5362.5,5362.75,313
20240606 125100,5362.75,5364,5361.75,5363.75,558
20240606 125200,5363.75,5364.25,5363.25,5364,451
20240606 125300,5364,5366,5363,5366,672
20240606 125400,5365.75,5366.25,5365,5365,732
20240606 125500,5365,5366.25,5364.75,5366.25,433
20240606 125600,5366,5367,5365.25,5366.25,644
20240606 125700,5366.25,5366.25,5365.25,5365.5,450
20240606 125800,5365.5,5366.25,5365.5,5365.75,514
20240606 125900,5365.5,5366.25,5365,5366.25,299
20240606 130000,5366.25,5366.5,5366,5366,613
20240606 130100,5366,5366.75,5365.5,5366,760
20240606 130200,5366.25,5366.5,5366,5366.25,746
20240606 130300,5366.25,5366.75,5365,5365.25,598
20240606 130400,5365.25,5365.75,5364.5,5365.25,622
20240606 130500,5365.25,5365.5,5364.25,5365.25,786
20240606 130600,5365,5365.5,5363.75,5364.25,626
20240606 130700,5364.25,5365,5363.5,5364.75,719
20240606 130800,5364.75,5365.25,5364,5364.75,528
20240606 130900,5364.75,5365.75,5364,5365.75,569
20240606 131000,5365.75,5365.75,5364.5,5364.75,557
20240606 131100,5364.75,5365.75,5364.75,5365,340
20240606 131200,5365,5365.5,5364.25,5365.25,581
20240606 131300,5365,5365.75,5363.25,5363.5,1258
20240606 131400,5363.5,5365.25,5363,5365,1407
20240606 131500,5364.75,5366.5,5364,5365.75,895
20240606 131600,5366,5366.75,5365.25,5365.25,874
20240606 131700,5365.5,5366.25,5364.25,5365.75,807
20240606 131800,5365.5,5365.5,5364.25,5364.25,475
20240606 131900,5364.5,5365.25,5363.75,5365,547
20240606 132000,5365.25,5366.25,5365,5366,732
20240606 132100,5366,5366.5,5365.75,5366,431
20240606 132200,5366,5367.25,5366,5367,448
20240606 132300,5367,5367.5,5366.5,5367.25,472
20240606 132400,5367.5,5368,5367.25,5367.5,797
20240606 132500,5367.5,5368.25,5367,5368,711
20240606 132600,5368,5369,5368,5368.5,1200
20240606 132700,5368.5,5369.5,5368.5,5369.5,1102
20240606 132800,5369.5,5370,5368.25,5369.25,1383
20240606 132900,5369,5369.5,5368.75,5369.25,1022
20240606 133000,5369,5370,5368.25,5369,2182
20240606 133100,5369.25,5369.25,5366.25,5367.75,10517
20240606 133200,5367.75,5368.25,5366.25,5367,6525
20240606 133300,5367.25,5368.25,5366.5,5368,4473
20240606 133400,5367.75,5368.25,5365.5,5368.25,4654
20240606 133500,5368,5369.5,5366.5,5368,4077
20240606 133600,5368,5370.5,5367,5367.75,5787
20240606 133700,5368,5368.75,5367,5368.5,3797
20240606 133800,5368.5,5369.25,5367.75,5369.25,3936
20240606 133900,5369.25,5370.25,5368.25,5369.5,3345
20240606 134000,5369.25,5370.75,5369.25,5370.5,3761
20240606 134100,5370.5,5371.25,5369.5,5370.5,3817
20240606 134200,5370.5,5371.5,5370,5370.5,3796
20240606 134300,5370.5,5371.5,5369.75,5370.75,2894
20240606 134400,5370.5,5372.5,5370,5372,3910
20240606 134500,5372,5373.25,5372,5373,3210
20240606 134600,5372.75,5373.25,5370.5,5371,5816
20240606 134700,5370.75,5371,5368.75,5370,5318
20240606 134800,5370,5372.75,5369.25,5372,3908
20240606 134900,5372,5372.5,5370,5370,3877
20240606 135000,5369.75,5370.5,5368.25,5369.5,5382
20240606 135100,5369.5,5371.25,5368.5,5370.75,4435
20240606 135200,5370.75,5371.25,5369.5,5369.5,2945
20240606 135300,5369.5,5370.5,5368,5368,3412
20240606 135400,5368,5369.25,5367,5368.5,6069
20240606 135500,5368.75,5369,5366.75,5367.5,5109
20240606 135600,5367.25,5369.25,5366.25,5368.5,5736
20240606 135700,5368.5,5369,5366.5,5367.25,5027
20240606 135800,5367.25,5368,5366.5,5367.25,4376
20240606 135900,5367.5,5367.5,5362.75,5363.75,7538
20240606 140000,5363.5,5364.5,5362.25,5362.5,5494
20240606 140100,5362.75,5365,5362.5,5364.25,5726
20240606 140200,5364.5,5365.5,5363.5,5364.75,3598
20240606 140300,5364.75,5368,5364.5,5367,4690
20240606 140400,5367,5368,5366.25,5367.25,2984
