timestamp,open,high,low,close,volume
20240701 011500,5535.5,5535.5,5535.25,5535.25,70
20240701 011600,5535.5,5535.5,5534.75,5535.25,125
20240701 011700,5535.25,5535.25,5534.75,5535.25,142
20240701 011800,5535.25,5535.25,5535,5535.25,103
20240701 011900,5535,5535,5534.5,5535,94
20240701 012000,5534.75,5535.25,5534.5,5535,111
20240701 012100,5535,5535.5,5534.75,5535,149
20240701 012200,5535,5535.25,5535,5535,69
20240701 012300,5535,5535.25,5534.75,5535,48
20240701 012400,5534.75,5535.25,5534.75,5535.25,31
20240701 012500,5535.25,5536.25,5535.25,5535.75,175
20240701 012600,5535.75,5536.25,5535.75,5536,116
20240701 012700,5535.75,5536.25,5535.75,5536.25,75
20240701 012800,5536.25,5536.25,5535.75,5536,54
20240701 012900,5536,5536,5535.5,5535.75,48
20240701 013000,5535.75,5535.75,5534.75,5534.75,161
20240701 013100,5535,5535.75,5535,5535.5,44
20240701 013200,5535.25,5536.25,5535.25,5536.25,58
20240701 013300,5536.25,5536.5,5536,5536,114
20240701 013400,5536,5536,5535.5,5535.75,107
20240701 013500,5535.75,5535.75,5535.5,5535.75,29
20240701 013600,5535.5,5536,5535.5,5536,35
20240701 013700,5536,5536.5,5536,5536.25,88
20240701 013800,5536.25,5536.5,5535.25,5535.5,345
20240701 013900,5535.5,5535.5,5535,5535.25,269
20240701 014000,5535.25,5535.75,5535,5535.5,133
20240701 014100,5535.25,5535.75,5535,5535,245
20240701 014200,5535.25,5535.5,5535,5535.25,225
20240701 014300,5535.25,5535.75,5535.25,5535.5,196
20240701 014400,5535.5,5535.75,5535.25,5535.75,43
20240701 014500,5535.75,5535.75,5535.5,5535.5,11
20240701 014600,5535.5,5536,5535.5,5536,79
20240701 014700,5535.75,5535.75,5535.75,5535.75,32
20240701 014800,5535.75,5536,5535.75,5536,62
20240701 014900,5535.75,5535.75,5535.25,5535.25,161
20240701 015000,5535.25,5535.25,5534.75,5534.75,194
20240701 015100,5534.75,5535,5534.5,5534.75,124
20240701 015200,5534.75,5535,5534.75,5534.75,111
20240701 015300,5534.5,5535,5534.5,5534.75,144
20240701 015400,5534.75,5535,5534.75,5534.75,68
20240701 015500,5534.75,5535,5534.5,5534.75,32
20240701 015600,5535,5535,5534.75,5535,63
20240701 015700,5535,5535.75,5535,5535.75,71
20240701 015800,5535.75,5536,5535.5,5535.75,50
20240701 015900,5536,5536.25,5535.75,5536,194
20240701 020000,5535.75,5536.25,5535.5,5536.25,192
20240701 020100,5536,5536.25,5535.75,5535.75,84
20240701 020200,5535.75,5536.25,5535.75,5536.25,91
20240701 020300,5536.25,5537.25,5536.25,5536.5,282
20240701 020400,5536.5,5536.5,5536.25,5536.5,47
20240701 020500,5536.25,5536.75,5536.25,5536.75,39
20240701 020600,5536.75,5536.75,5536.25,5536.25,85
20240701 020700,5536.25,5536.5,5536,5536.25,71
20240701 020800,5536.25,5536.25,5536,5536,109
20240701 020900,5536,5536.25,5536,5536,75
20240701 021000,5536.25,5537,5536.25,5537,79
20240701 021100,5537,5537.25,5536.75,5537,167
20240701 021200,5537,5537,5536.75,5537,24
20240701 021300,5537,5537,5536.25,5536.5,125
20240701 021400,5536.5,5536.75,5536.5,5536.75,31
20240701 021500,5536.75,5536.75,5536.75,5536.75,7
20240701 021600,5536.75,5537,5536.5,5536.5,126
20240701 021700,5536.5,5536.75,5536.5,5536.75,66
20240701 021800,5536.5,5536.75,5536.5,5536.5,39
20240701 021900,5536.5,5536.75,5536.25,5536.5,80
20240701 022000,5536.5,5536.5,5536.5,5536.5,70
20240701 022100,5536.75,5536.75,5536.25,5536.5,73
20240701 022200,5536.25,5536.5,5536,5536.5,71
20240701 022300,5536.5,5536.75,5536.25,5536.75,22
20240701 022400,5536.75,5537,5536.5,5537,76
20240701 022500,5537,5537,5536.75,5536.75,16
20240701 022600,5537,5538,5537,5537.5,254
20240701 022700,5537.25,5537.25,5536.25,5536.25,116
20240701 022800,5536.5,5536.5,5536.25,5536.5,26
20240701 022900,5536.5,5536.75,5536.5,5536.75,13
20240701 023000,5536.75,5537,5536.75,5536.75,39
20240701 023100,5537,5537.25,5536.75,5537.25,81
20240701 023200,5537.25,5537.25,5537,5537,11
20240701 023300,5537.25,5538,5537,5537.75,81
20240701 023400,5537.5,5537.75,5537.5,5537.75,46
20240701 023500,5537.5,5537.75,5537.5,5537.75,34
20240701 023600,5537.75,5537.75,5537.5,5537.75,32
20240701 023700,5537.75,5537.75,5537.5,5537.75,352
20240701 023800,5537.5,5538,5537.5,5537.5,61
20240701 023900,5537.5,5538,5537.5,5538,42
20240701 024000,5537.75,5538,5537.75,5538,23
20240701 024100,5538,5538,5537.5,5537.5,95
20240701 024200,5537.5,5537.75,5537.5,5537.5,29
20240701 024300,5537.5,5537.75,5537.5,5537.5,82
20240701 024400,5537.5,5537.75,5537.5,5537.5,27
20240701 024500,5537.5,5537.75,5537.5,5537.5,16
20240701 024600,5537.75,5537.75,5537.5,5537.5,74
20240701 024700,5537.5,5537.75,5536.75,5537,436
20240701 024800,5537,5537.25,5537,5537,67
20240701 024900,5537,5537.25,5537,5537,61
20240701 025000,5537,5537.25,5537,5537.25,58
20240701 025100,5537.25,5537.25,5537,5537,38
20240701 025200,5537,5537.25,5537,5537,94
20240701 025300,5537.25,5537.25,5537,5537,14
20240701 025400,5537,5537.25,5537,5537,129
20240701 025500,5537.25,5537.25,5537,5537,17
20240701 025600,5537.25,5537.25,5536.75,5536.75,58
20240701 025700,5536.75,5537,5536.75,5536.75,105
20240701 025800,5537,5537,5536.5,5536.75,51
20240701 025900,5537,5537,5536.5,5536.75,76
20240701 030000,5536.75,5536.75,5536.25,5536.5,103
20240701 030100,5536.5,5537,5536.5,5537,117
20240701 030200,5536.75,5537,5536.75,5537,22
20240701 030300,5537,5537,5537,5537,60
20240701 030400,5537,5537.25,5537,5537.25,29
20240701 030500,5537.25,5537.25,5537,5537.25,21
20240701 030600,5537.25,5537.25,5537,5537.25,37
20240701 030700,5537,5537,5536.75,5536.75,62
20240701 030800,5537,5537,5536.75,5537,28
20240701 030900,5537,5537.25,5537,5537.25,138
20240701 031000,5537.25,5537.25,5536.75,5537.25,104
20240701 031100,5537.25,5537.75,5537.25,5537.5,103
20240701 031200,5537.5,5537.75,5537.5,5537.75,80
20240701 031300,5537.75,5538.25,5537.75,5537.75,196
20240701 031400,5537.75,5537.75,5537.5,5537.5,137
20240701 031500,5537.75,5537.75,5537.5,5537.5,49
20240701 031600,5537.5,5537.5,5537.5,5537.5,18
20240701 031700,5537.5,5537.5,5536.75,5537,171
20240701 031800,5537.25,5537.25,5536.75,5536.75,85
20240701 031900,5537,5537.25,5536.75,5537.25,47
20240701 032000,5537.25,5537.5,5537.25,5537.25,110
20240701 032100,5537.25,5537.5,5537,5537.5,21
20240701 032200,5537.25,5537.25,5536.75,5536.75,61
20240701 032300,5537,5537,5536.75,5537,42
20240701 032400,5537,5537,5536.5,5536.5,101
20240701 032500,5536.5,5536.5,5536.25,5536.5,32
20240701 032600,5536.5,5536.75,5536.5,5536.5,63
20240701 032700,5536.75,5536.75,5536.25,5536.5,59
20240701 032800,5536.25,5536.5,5536,5536,145
20240701 032900,5536.25,5536.25,5536,5536.25,76
20240701 033000,5536.25,5536.75,5536.25,5536.75,97
20240701 033100,5536.75,5536.75,5536.5,5536.75,85
20240701 033200,5536.75,5536.75,5536.5,5536.5,28
20240701 033300,5536.75,5536.75,5536.25,5536.25,20
20240701 033400,5536.5,5536.5,5536.25,5536.25,97
20240701 033500,5536.25,5536.25,5535.5,5535.5,179
20240701 033600,5535.75,5535.75,5535.25,5535.25,168
20240701 033700,5535.5,5536,5535.25,5536,63
20240701 033800,5535.75,5536,5535.75,5535.75,31
20240701 033900,5536,5536.25,5536,5536.25,48
20240701 034000,5536.25,5536.5,5536.25,5536.25,103
20240701 034100,5536.5,5537,5536.25,5537,117
20240701 034200,5537,5537,5536.5,5537,59
20240701 034300,5537,5537,5536.75,5537,35
20240701 034400,5537,5537,5537,5537,69
20240701 034500,5536.75,5536.75,5536.5,5536.5,123
20240701 034600,5536.75,5536.75,5536.25,5536.75,74
20240701 034700,5536.5,5537,5536.5,5537,77
20240701 034800,5537,5537,5536.75,5537,39
20240701 034900,5537,5537,5536.25,5536.5,94
20240701 035000,5536.5,5536.75,5536.25,5536.75,82
20240701 035100,5536.75,5536.75,5536.25,5536.5,89
20240701 035200,5536.25,5536.5,5536.25,5536.5,54
20240701 035300,5536.5,5536.5,5536.5,5536.5,32
20240701 035400,5536.5,5536.75,5536.5,5536.5,102
20240701 035500,5536.75,5536.75,5536.75,5536.75,10
20240701 035600,5536.75,5537,5536.5,5536.75,58
20240701 035700,5536.5,5536.5,5536,5536,103
20240701 035800,5536.25,5536.25,5536,5536.25,107
20240701 035900,5536.25,5536.5,5536.25,5536.25,59
20240701 040000,5536.5,5536.5,5536.25,5536.25,43
20240701 040100,5536.25,5536.5,5536,5536,105
20240701 040200,5535.75,5535.75,5535.5,5535.5,87
20240701 040300,5535.5,5536,5535.5,5535.5,161
20240701 040400,5535.75,5535.75,5535.75,5535.75,9
20240701 040500,5535.75,5535.75,5535.5,5535.5,25
20240701 040600,5535.75,5536,5535.5,5535.5,47
20240701 040700,5535.75,5535.75,5535.5,5535.75,40
20240701 040800,5535.75,5535.75,5535.25,5535.25,31
20240701 040900,5535.25,5535.5,5535.25,5535.5,80
20240701 041000,5535.5,5535.75,5535.5,5535.75,50
20240701 041100,5535.5,5535.5,5535.25,5535.25,85
20240701 041200,5535.25,5535.5,5535,5535.25,158
20240701 041300,5535.5,5535.5,5535.5,5535.5,53
20240701 041400,5535.5,5535.75,5535.5,5535.75,68
20240701 041500,5536,5536,5536,5536,52
20240701 041600,5536,5536.25,5535.75,5535.75,48
20240701 041700,5536,5536,5535.75,5536,33
20240701 041800,5536,5536,5535.75,5535.75,60
20240701 041900,5536,5536,5536,5536,42
20240701 042000,5536,5536,5536,5536,29
20240701 042100,5536,5536,5535.75,5535.75,35
20240701 042200,5536,5536,5536,5536,10
20240701 042300,5536,5536,5536,5536,27
20240701 042400,5536.25,5536.25,5536,5536,13
20240701 042500,5536,5536,5535.75,5536,30
20240701 042600,5536,5536,5535.75,5536,45
20240701 042700,5536.25,5536.25,5536,5536,9
20240701 042800,5536.25,5536.25,5535.5,5535.75,57
20240701 042900,5535.75,5535.75,5535,5535.25,75
20240701 043000,5535.25,5535.25,5535.25,5535.25,33
20240701 043100,5535.25,5535.5,5535.25,5535.5,35
20240701 043200,5535.75,5535.75,5535.75,5535.75,3
20240701 043300,5535.75,5535.75,5535.75,5535.75,7
20240701 043400,5535.5,5535.75,5535.5,5535.75,55
20240701 043500,5535.5,5535.5,5535,5535.25,59
20240701 043600,5535.25,5535.5,5535.25,5535.5,48
20240701 043700,5535.25,5535.5,5535.25,5535.5,21
20240701 043800,5535.5,5535.5,5535,5535,64
20240701 043900,5534.75,5535,5534.5,5534.75,136
20240701 044000,5534.5,5534.75,5534.5,5534.75,75
20240701 044100,5535,5535,5534.75,5534.75,45
20240701 044200,5534.75,5534.75,5534.25,5534.75,50
20240701 044300,5534.75,5534.75,5534.5,5534.5,22
20240701 044400,5534.5,5534.5,5534.25,5534.5,97
20240701 044500,5534.5,5534.75,5534.25,5534.25,151
20240701 044600,5534.25,5534.5,5534.25,5534.25,114
20240701 044700,5534.5,5534.5,5534.25,5534.5,47
20240701 044800,5534.5,5534.75,5534.5,5534.5,132
20240701 044900,5534.5,5534.5,5533.25,5533.25,243
20240701 045000,5533.25,5533.75,5533,5533.75,178
20240701 045100,5533.75,5533.75,5533,5533.25,151
20240701 045200,5533.5,5533.5,5533,5533.25,62
20240701 045300,5533.25,5533.25,5533,5533,98
20240701 045400,5533,5534,5533,5534,78
20240701 045500,5534,5534,5533.25,5533.25,83
20240701 045600,5533.5,5533.5,5533.25,5533.25,38
20240701 045700,5533.25,5533.5,5533.25,5533.25,8
20240701 045800,5533.5,5533.5,5533.25,5533.25,39
20240701 045900,5533.25,5533.75,5533.25,5533.75,108
20240701 050000,5534,5534,5533.75,5534,9
20240701 050100,5534,5534,5533.25,5533.25,79
20240701 050200,5533.5,5534,5533.5,5533.75,60
20240701 050300,5533.75,5534,5533.5,5534,132
20240701 050400,5533.75,5534,5533.75,5533.75,31
20240701 050500,5533.75,5534,5533.75,5534,96
20240701 050600,5534.25,5534.25,5534,5534.25,81
20240701 050700,5534.25,5534.75,5534.25,5534.75,46
20240701 050800,5534.75,5535,5534.5,5534.5,83
20240701 050900,5534.75,5534.75,5534.25,5534.75,101
20240701 051000,5534.75,5535.25,5534.75,5535.25,53
20240701 051100,5535.25,5535.5,5535,5535.25,71
20240701 051200,5535.25,5535.75,5535,5535.75,84
20240701 051300,5535.75,5536,5535.5,5536,92
20240701 051400,5535.75,5536,5535.75,5536,71
20240701 051500,5536,5536,5535.5,5535.75,68
20240701 051600,5535.5,5535.75,5535.5,5535.5,24
20240701 051700,5535.5,5535.5,5535,5535.25,51
20240701 051800,5535.25,5535.25,5534.75,5534.75,47
20240701 051900,5534.75,5535.25,5534.75,5535.25,69
20240701 052000,5535.25,5535.75,5535.25,5535.75,72
20240701 052100,5535.75,5536,5535.5,5535.75,76
20240701 052200,5535.5,5535.75,5535.25,5535.5,66
20240701 052300,5535.5,5535.75,5535.5,5535.75,23
20240701 052400,5535.75,5536.75,5535.75,5536.5,80
20240701 052500,5536.75,5536.75,5536.5,5536.5,118
20240701 052600,5536.75,5536.75,5536.25,5536.5,49
20240701 052700,5536.25,5536.75,5536.25,5536.75,62
20240701 052800,5536.75,5537,5536.75,5536.75,110
20240701 052900,5536.75,5537,5536.5,5536.5,51
20240701 053000,5536.75,5537.25,5536.75,5537,70
20240701 053100,5537.25,5537.75,5537,5537.25,218
20240701 053200,5537.25,5537.75,5537.25,5537.5,159
20240701 053300,5537.75,5537.75,5537.5,5537.75,149
20240701 053400,5537.75,5537.75,5537.5,5537.75,65
20240701 053500,5537.75,5537.75,5537.5,5537.5,70
20240701 053600,5537.5,5537.5,5537,5537,96
20240701 053700,5537,5538,5537,5537.5,150
20240701 053800,5537.5,5537.75,5537.5,5537.75,27
20240701 053900,5537.75,5538.25,5537.75,5538.25,223
20240701 054000,5538,5538.5,5538,5538.25,118
20240701 054100,5538,5538.25,5538,5538.25,21
20240701 054200,5538,5538.5,5538,5538.25,41
20240701 054300,5538,5538.25,5538,5538.25,110
20240701 054400,5538.25,5538.5,5538,5538.25,101
20240701 054500,5538.25,5538.25,5537.75,5538,100
20240701 054600,5538.25,5538.25,5537.75,5537.75,69
20240701 054700,5537.75,5538,5537.75,5537.75,51
20240701 054800,5538,5538,5537.5,5537.75,85
20240701 054900,5537.5,5537.75,5537.5,5537.5,32
20240701 055000,5537.75,5538.25,5537.75,5538,37
20240701 055100,5537.75,5538,5537.75,5537.75,40
20240701 055200,5537.75,5538,5537.75,5538,78
20240701 055300,5538,5538.5,5538,5538.5,123
20240701 055400,5538.5,5538.75,5538.25,5538.25,95
20240701 055500,5538.5,5538.5,5538.25,5538.25,35
20240701 055600,5538.25,5538.5,5538,5538.25,61
20240701 055700,5538.25,5538.5,5538.25,5538.25,44
20240701 055800,5538.25,5538.5,5538,5538.5,51
20240701 055900,5538.5,5539,5538.5,5538.75,149
20240701 060000,5538.5,5538.75,5538.5,5538.5,45
20240701 060100,5538.5,5539.75,5538.5,5539.75,632
20240701 060200,5539.75,5540,5539.5,5540,465
20240701 060300,5540,5540.25,5539.5,5539.5,222
20240701 060400,5539.5,5540.25,5539.25,5540.25,281
20240701 060500,5540,5540.25,5539.25,5539.75,227
20240701 060600,5539.75,5540.25,5539.75,5540,146
20240701 060700,5540,5540,5539,5539.75,406
20240701 060800,5540,5540.25,5539.5,5539.75,142
20240701 060900,5539.75,5539.75,5539,5539,100
20240701 061000,5539,5539.25,5538.5,5538.75,179
20240701 061100,5539,5539.5,5538.75,5539.25,143
20240701 061200,5539.25,5539.5,5539.25,5539.25,85
20240701 061300,5539.25,5539.75,5539.25,5539.75,126
20240701 061400,5539.5,5539.75,5539,5539,191
20240701 061500,5539.25,5539.5,5539,5539,79
20240701 061600,5539,5539.5,5539,5539,84
20240701 061700,5539,5539.5,5539,5539.5,135
20240701 061800,5539.5,5539.75,5539.25,5539.5,98
20240701 061900,5539.75,5540.75,5539.75,5540.5,354
20240701 062000,5540.5,5540.5,5540,5540.25,181
20240701 062100,5540.25,5540.75,5539.75,5540,296
20240701 062200,5540,5540.5,5539.75,5540.5,255
20240701 062300,5540.25,5540.5,5540,5540,112
20240701 062400,5540,5540.25,5540,5540,100
20240701 062500,5540,5540.5,5539.75,5540.25,113
20240701 062600,5540.25,5540.75,5540.25,5540.5,169
20240701 062700,5540.5,5540.75,5540.25,5540.5,83
20240701 062800,5540.25,5540.25,5540,5540.25,126
20240701 062900,5540.25,5540.25,5540,5540.25,84
20240701 063000,5540,5540.25,5539.75,5540,113
20240701 063100,5540,5540.5,5539.5,5540.5,157
20240701 063200,5540.25,5540.75,5540.25,5540.75,138
20240701 063300,5540.5,5541,5540.5,5540.5,133
20240701 063400,5540.5,5540.5,5540,5540.25,100
20240701 063500,5540.25,5540.75,5540.25,5540.5,106
20240701 063600,5540.5,5540.5,5540.25,5540.25,69
20240701 063700,5540,5540.25,5539.75,5540,135
20240701 063800,5540,5540,5539.75,5539.75,70
20240701 063900,5539.75,5540.25,5539.5,5539.75,121
20240701 064000,5539.75,5540,5539.5,5539.5,104
20240701 064100,5539.75,5539.75,5539,5539,134
20240701 064200,5539,5539,5538.25,5538.25,132
20240701 064300,5538.5,5538.5,5537.75,5538.25,221
20240701 064400,5538.25,5538.5,5537.75,5538,199
20240701 064500,5538,5538.75,5538,5538.25,126
20240701 064600,5538.5,5538.75,5538.25,5538.5,160
20240701 064700,5538.5,5538.5,5538,5538,65
20240701 064800,5538,5538.75,5537.75,5538.75,151
20240701 064900,5538.75,5539,5538.75,5539,68
20240701 065000,5539,5539.25,5539,5539.25,85
20240701 065100,5539.25,5539.75,5539,5539,152
20240701 065200,5539,5539.75,5539,5539.75,268
20240701 065300,5539.75,5540,5539.5,5539.75,241
20240701 065400,5540,5540.25,5539.5,5539.5,192
20240701 065500,5539.75,5540,5539.75,5539.75,109
20240701 065600,5539.75,5540,5539.5,5539.75,116
20240701 065700,5540,5540,5539.75,5540,135
20240701 065800,5540,5540.25,5539.75,5540,86
20240701 065900,5540,5540.25,5539.25,5539.25,142
20240701 070000,5539.25,5539.75,5538.75,5538.75,356
20240701 070100,5539,5540,5539,5539.25,799
20240701 070200,5539.25,5540.25,5539,5540,505
20240701 070300,5540.25,5540.75,5540,5540.75,554
20240701 070400,5540.5,5540.75,5540.5,5540.5,500
20240701 070500,5540.5,5541,5540.25,5540.5,404
20240701 070600,5540.75,5540.75,5538.75,5539.25,473
20240701 070700,5539.25,5539.5,5538.5,5538.75,422
20240701 070800,5539,5539.75,5538.75,5539.75,375
20240701 070900,5539.75,5540.5,5539.5,5540.25,385
20240701 071000,5540.5,5541,5540.25,5540.25,341
20240701 071100,5540,5541,5540,5540.75,382
20240701 071200,5540.5,5540.5,5539.75,5540,240
20240701 071300,5539.75,5540.25,5539.5,5540,252
20240701 071400,5540,5540.75,5539.75,5540.5,283
20240701 071500,5540.5,5540.75,5540.25,5540.25,261
20240701 071600,5540.25,5540.25,5539.5,5540,354
20240701 071700,5540,5540,5539.5,5539.75,331
20240701 071800,5539.5,5539.5,5538,5538,361
20240701 071900,5538.25,5538.75,5537.75,5538.25,485
20240701 072000,5538.25,5538.75,5537.75,5537.75,342
20240701 072100,5537.75,5538.75,5537.5,5538.5,368
20240701 072200,5538.5,5539,5538.25,5538.75,292
20240701 072300,5538.75,5538.75,5538,5538.25,223
20240701 072400,5538.25,5538.25,5537.75,5538,116
20240701 072500,5538,5538,5537.25,5537.5,271
20240701 072600,5537.5,5537.75,5536.75,5537.25,317
20240701 072700,5537.25,5537.75,5536.75,5536.75,354
20240701 072800,5536.75,5537.25,5536.5,5537,340
20240701 072900,5536.75,5537,5536.25,5536.25,232
20240701 073000,5536.25,5536.25,5535.75,5535.75,409
20240701 073100,5535.5,5536.25,5535,5536.25,623
20240701 073200,5536.25,5536.5,5536,5536.25,327
20240701 073300,5536.25,5536.5,5535.5,5536,363
20240701 073400,5535.75,5535.75,5534.5,5534.5,564
20240701 073500,5534.75,5536,5534.75,5535.25,360
20240701 073600,5535,5535,5534,5534.25,415
20240701 073700,5534,5534.25,5533.75,5534,264
20240701 073800,5534,5534.25,5533.25,5533.75,362
20240701 073900,5533.5,5534,5533,5533,223
20240701 074000,5533,5534.25,5533,5533.75,543
20240701 074100,5533.5,5533.5,5532,5533,773
20240701 074200,5532.75,5532.75,5531,5531.5,906
20240701 074300,5531.5,5531.75,5531,5531,346
20240701 074400,5531.25,5532,5531.25,5531.5,276
20240701 074500,5531.75,5532,5531.5,5531.75,292
20240701 074600,5531.75,5533.25,5531.25,5533,543
20240701 074700,5533.25,5534,5533,5533.5,415
20240701 074800,5533.75,5534.25,5533.5,5533.5,527
20240701 074900,5533.75,5533.75,5532.75,5533.5,261
20240701 075000,5533.25,5533.5,5532.5,5532.5,253
20240701 075100,5532.5,5532.5,5531.75,5532,219
20240701 075200,5532,5532,5531,5531.25,309
20240701 075300,5531.25,5531.75,5531.25,5531.25,141
20240701 075400,5531.5,5531.5,5529.25,5529.5,700
20240701 075500,5529.5,5529.75,5528.75,5529.25,530
20240701 075600,5529.25,5529.25,5528.25,5528.5,436
20240701 075700,5528.25,5528.5,5526.25,5526.25,780
20240701 075800,5526.5,5527.5,5525.5,5527.25,1087
20240701 075900,5527,5528,5526.75,5527.75,342
20240701 080000,5527.75,5528.75,5527.25,5528.5,294
20240701 080100,5528.5,5530.25,5528,5530,664
20240701 080200,5530,5531,5529.75,5530.25,515
20240701 080300,5530.25,5531,5529.75,5530,564
20240701 080400,5530.25,5531,5530,5530.75,499
20240701 080500,5530.75,5530.75,5528.75,5529.5,356
20240701 080600,5529.25,5532,5529.25,5532,828
20240701 080700,5532,5533.25,5531.75,5533.25,420
20240701 080800,5533.25,5533.25,5532.25,5533,240
20240701 080900,5532.75,5533,5532.25,5533,604
20240701 081000,5533,5533.5,5533,5533.5,313
20240701 081100,5533.5,5533.75,5532.25,5532.75,348
20240701 081200,5532.5,5532.5,5531,5531.5,370
20240701 081300,5531.75,5531.75,5531,5531.25,202
20240701 081400,5531.5,5532.25,5531.5,5532,202
20240701 081500,5531.75,5532.25,5531.25,5531.25,232
20240701 081600,5531.5,5532,5531.25,5531.75,157
20240701 081700,5531.75,5531.75,5531.25,5531.5,215
20240701 081800,5531.5,5532.5,5531.5,5532.5,197
20240701 081900,5532.75,5533.25,5531.75,5533,254
20240701 082000,5532.75,5534,5532.75,5533.5,176
20240701 082100,5533.5,5534.25,5533.5,5533.75,245
20240701 082200,5533.5,5533.75,5533.25,5533.25,126
20240701 082300,5533,5533.5,5532.75,5533,129
20240701 082400,5533,5533.5,5532.75,5533,190
20240701 082500,5533,5533,5532.5,5532.75,194
20240701 082600,5532.75,5533.5,5532.5,5533.5,144
20240701 082700,5533.25,5533.75,5533,5533.5,125
20240701 082800,5533.5,5534,5533.25,5533.75,252
20240701 082900,5533.75,5533.75,5533,5533.25,112
20240701 083000,5533.25,5533.75,5533.25,5533.5,123
20240701 083100,5533.75,5535.75,5533.75,5535,717
20240701 083200,5535.25,5535.5,5534.5,5535.25,245
20240701 083300,5535,5535,5534,5534,236
20240701 083400,5534.25,5534.25,5533.5,5533.75,181
20240701 083500,5533.75,5533.75,5532.75,5532.75,242
20240701 083600,5532.75,5533,5531.75,5532,423
20240701 083700,5531.75,5531.75,5530.5,5530.75,335
